time,flux
0.0,0.999096098040293
0.015007503751875938,0.9986682445777592
0.030015007503751877,1.0008680196469002
0.04502251125562781,1.00050370883059
0.060030015007503754,0.9971904169047794
0.0750375187593797,1.0022453565091274
0.09004502251125562,0.9998116108492984
0.10505252626313157,0.9977781378095686
0.12006003001500751,1.0023775682287077
0.13506753376688344,1.0012513511431924
0.1500750375187594,0.9974709160161042
0.16508254127063532,1.0035543656805155
0.18009004502251125,1.0013175947367323
0.1950975487743872,0.99997960776875
0.21010505252626313,1.0031804376112436
0.2251125562781391,1.0003185955676592
0.24012006003001501,0.9999438338497919
0.25512756378189094,0.998679399767956
0.27013506753376687,1.001163700878614
0.28514257128564285,1.000953205934648
0.3001500750375188,1.0000293602797794
0.3151575787893947,0.9984200272922648
0.33016508254127064,1.000259859708332
0.34517258629314657,0.9998604024284757
0.3601800900450225,0.9973330513625316
0.3751875937968985,0.9970563752973516
0.3901950975487744,1.0011303067576196
0.40520260130065033,0.9947962233698966
0.42021010505252626,1.0004108210539224
0.4352176088044022,0.9990438338844924
0.4502251125562782,1.0026164932137598
0.4652326163081541,0.9990130635816923
0.48024012006003003,1.0013189684285038
0.49524762381190596,0.9992061723175244
0.5102551275637819,1.0002274963069724
0.5252626313156579,1.00147367306184
0.5402701350675337,0.9990748885673508
0.5552776388194097,1.001993109768997
0.5702851425712857,0.9980126042457871
0.5852926463231616,1.0005891856851168
0.6003001500750376,1.0018452794455757
0.6153076538269134,1.0013200749835807
0.6303151575787894,1.0038328897534707
0.6453226613306654,0.9984731213653787
0.6603301650825413,0.9972417014973028
0.6753376688344173,0.9980113297830098
0.6903451725862931,1.0013208851330968
0.7053526763381691,1.0009958458685388
0.720360180090045,1.000204513319295
0.735367683841921,0.9977540859017857
0.750375187593797,1.0015337345866582
0.7653826913456728,0.997550590444699
0.7803901950975488,1.002317899164754
0.7953976988494247,1.0057148768462798
0.8104052026013007,1.000732902293143
0.8254127063531767,1.0011662162713155
0.8404202101050525,0.9990142804622089
0.8554277138569285,0.9963795733578263
0.8704352176088044,0.9987945612739395
0.8854427213606804,0.9978142095178025
0.9004502251125563,0.99710599084717
0.9154577288644322,1.0034447198839913
0.9304652326163082,1.0005457250360514
0.9454727363681841,1.000759375161228
0.9604802401200601,0.9993819552696075
0.975487743871936,0.9996542578351131
0.9904952476238119,1.0019291013644787
1.0055027513756878,0.9999353257626096
1.0205102551275638,1.0010613878760495
1.0355177588794398,0.99960799140431
1.0505252626313157,0.9993156942185359
1.0655327663831917,0.9971861716687963
1.0805402701350675,0.9960445018752657
1.0955477738869435,0.9994768761978672
1.1105552776388194,1.0001129933839865
1.1255627813906954,0.9974277399265824
1.1405702851425714,0.9999310502699308
1.1555777888944472,1.000107505125981
1.1705852926463232,0.9956879839878813
1.1855927963981991,0.998169750681041
1.2006003001500751,1.000814527787471
1.2156078039019511,1.0007741174587914
1.2306153076538269,0.9976926501672004
1.2456228114057029,1.0003168961009994
1.2606303151575788,1.002044814450721
1.2756378189094548,1.0015541459179818
1.2906453226613308,0.9998094284259721
1.3056528264132066,0.9990640473733514
1.3206603301650826,0.998741311031331
1.3356678339169585,1.0009356395658193
1.3506753376688345,1.0003902079462859
1.3656828414207105,1.0012588080122045
1.3806903451725863,1.0002637476262424
1.3956978489244622,1.0016375279006948
1.4107053526763382,1.0001891850659155
1.4257128564282142,1.0015693774322634
1.44072036018009,1.0017416455407333
1.455727863931966,0.9983909467395504
1.470735367683842,0.9963837119062585
1.485742871435718,1.003086985712029
1.500750375187594,1.0005133174614245
1.5157578789394697,0.9965710282090078
1.5307653826913457,0.9985723610055626
1.5457728864432216,1.0015437485847396
1.5607803901950976,0.9994406463377342
1.5757878939469736,0.9989758771613617
1.5907953976988494,1.002801763720626
1.6058029014507254,0.9979054257072324
1.6208104052026013,0.9984036932844903
1.6358179089544773,1.0004227729500965
1.6508254127063533,1.0007809098641078
1.665832916458229,1.0009926860686815
1.680840420210105,1.0018224760891379
